12:04, Wednesday, June 10, 2015
Study name: Static 2
Units :N/m^2
Selected reference : Front Plane
Node  ,SX  ,SY  ,SZ  ,TXY  ,TXZ  ,TYZ
5759  ,-3.89968e+003  ,-2.48714e+002  ,-4.61050e+002  ,-1.16294e+003  ,7.02076e+001  ,2.83995e+001
5760  ,-2.84574e+003  ,-6.65125e+001  ,-1.66538e+002  ,-1.07380e+003  ,8.34324e+001  ,1.43235e+001
5761  ,-2.94999e+003  ,-1.71694e+002  ,-2.53517e+002  ,-1.20877e+003  ,-1.10322e+001  ,1.10052e+001
5762  ,6.74217e+002  ,-3.01539e+002  ,1.23215e+002  ,-1.03793e+003  ,-5.22700e+000  ,6.30908e+000
5763  ,7.14095e+002  ,-2.52438e+002  ,1.47332e+002  ,-1.05033e+003  ,2.45458e+001  ,-9.08874e+000
5764  ,-3.97495e+002  ,-5.85010e+002  ,-8.57271e+001  ,-1.17608e+003  ,-1.25230e+001  ,3.01664e+001
5765  ,6.58474e+002  ,-3.05340e+002  ,1.03499e+002  ,-1.04406e+003  ,4.44226e+001  ,-2.29366e+001
5766  ,-1.74217e+003  ,-4.04362e+002  ,-1.86384e+002  ,-1.26646e+003  ,4.47080e+000  ,1.47859e+001
5767  ,-2.36815e+003  ,-2.27453e+002  ,-2.18711e+002  ,-1.31311e+003  ,-3.22873e+001  ,-1.38432e+001
5768  ,-1.94962e+003  ,-1.39856e+002  ,-1.04994e+002  ,-1.25757e+003  ,1.61694e+001  ,-8.61494e+000
5769  ,4.84483e+002  ,-1.21152e+002  ,1.68979e+002  ,-1.15364e+003  ,2.73691e+001  ,-1.66912e+001
5770  ,-1.68879e+003  ,-8.60312e+001  ,-2.36807e+001  ,-1.26330e+003  ,-2.47403e+001  ,-2.00426e+001
5771  ,3.93527e+002  ,-1.88051e+002  ,1.16219e+002  ,-1.15610e+003  ,4.99238e+001  ,-2.55459e+001
5772  ,-8.39354e+002  ,-1.83155e+002  ,-9.94871e-001  ,-1.41133e+003  ,1.37768e+001  ,-3.13230e+001
5773  ,2.23958e+002  ,-1.01221e+002  ,1.01214e+002  ,-1.17689e+003  ,5.08095e+001  ,-2.03957e+001
5774  ,-1.95848e+003  ,-2.02336e+002  ,-1.54477e+002  ,-1.32568e+003  ,-3.25044e+000  ,-8.46163e+000
5775  ,-6.41962e+002  ,-3.12910e+002  ,-2.86579e+001  ,-1.30216e+003  ,-8.34736e+000  ,-1.37832e+001
5776  ,1.60804e+003  ,-1.07806e+002  ,2.97378e+002  ,-8.99979e+002  ,-7.99716e+001  ,3.03908e+001
5777  ,1.46331e+003  ,-1.07333e+002  ,2.72069e+002  ,-9.54188e+002  ,-5.21544e+001  ,4.85202e+000
5778  ,4.63308e+002  ,-2.63314e+002  ,1.15353e+002  ,-1.09151e+003  ,-5.47953e+001  ,2.04497e+001
5779  ,-2.16195e+003  ,-8.42172e+001  ,-5.40336e+001  ,-1.20150e+003  ,1.15259e+002  ,4.01432e+001
5780  ,-9.80633e+002  ,-4.41634e+002  ,-9.34068e+001  ,-1.27907e+003  ,9.66259e+000  ,2.76582e+001
5781  ,-2.20997e+003  ,-4.19325e+002  ,-1.83845e+002  ,-1.38738e+003  ,4.14077e+001  ,4.99336e+001
5782  ,-3.00278e+003  ,-2.77135e+002  ,-2.99019e+002  ,-1.27704e+003  ,8.70037e+001  ,3.85376e+001
5783  ,-2.48863e+003  ,-1.88380e+002  ,-1.64546e+002  ,-1.31732e+003  ,8.92210e+001  ,5.80056e+001
5784  ,-2.07627e+003  ,-7.76047e+001  ,-5.69773e+001  ,-1.16701e+003  ,7.90135e+001  ,3.02565e+001
5785  ,-2.35914e+003  ,-2.22493e+002  ,-2.09516e+002  ,-1.32384e+003  ,1.97566e+001  ,2.90787e+001
5786  ,-2.10838e+002  ,-1.78367e+002  ,4.47587e+001  ,-1.28248e+003  ,-4.34485e+001  ,4.53194e+001
5787  ,2.26100e+003  ,-1.09653e+002  ,3.51935e+002  ,-7.45786e+002  ,-1.18118e+002  ,2.80378e+001
5788  ,2.93399e+003  ,-9.30473e+001  ,3.83480e+002  ,-5.54261e+002  ,-1.82775e+002  ,5.57888e+001
5789  ,2.53660e+003  ,-1.28294e+002  ,3.77653e+002  ,-6.39165e+002  ,-1.34008e+002  ,5.28298e+001
5790  ,1.72554e+003  ,-1.02598e+002  ,2.75049e+002  ,-8.66878e+002  ,-1.21250e+002  ,4.60003e+001
5791  ,9.75354e+002  ,-3.41439e+002  ,1.54582e+002  ,-9.71055e+002  ,-4.62451e+001  ,4.22522e+001
5792  ,-2.24413e+002  ,-5.57486e+002  ,-4.43718e+001  ,-1.14153e+003  ,-2.39317e+001  ,3.14327e+001
5793  ,-1.62391e+003  ,-6.21048e+002  ,-2.39132e+002  ,-1.31525e+003  ,-1.11469e+000  ,3.81377e+001
5794  ,-1.78137e+003  ,-3.63406e+002  ,-1.22820e+002  ,-1.27722e+003  ,5.82499e+001  ,7.21618e+001
5795  ,1.15583e+003  ,-4.06773e+002  ,1.35033e+002  ,-8.41834e+002  ,-6.91331e+001  ,6.62999e+001
5796  ,-2.06878e+003  ,-7.17077e+002  ,-2.57049e+002  ,-1.34265e+003  ,1.08912e+001  ,2.71078e+001
5797  ,6.02249e+002  ,-2.13786e+002  ,1.54293e+002  ,-1.11524e+003  ,-6.15911e+001  ,4.64332e+001
5798  ,-8.66284e+002  ,-3.82729e+002  ,-7.37697e+001  ,-1.30701e+003  ,-2.63991e+001  ,4.99973e+001
5799  ,1.16155e+003  ,-2.53127e+002  ,1.81542e+002  ,-9.65633e+002  ,-9.28009e+001  ,5.23313e+001
5800  ,2.62661e+003  ,-1.19108e+002  ,2.90208e+002  ,-6.50574e+002  ,-1.88230e+002  ,8.29459e+001
5801  ,2.41140e+003  ,-9.47976e+001  ,2.33423e+002  ,-7.70357e+002  ,-2.06461e+002  ,1.06105e+002
5802  ,2.18545e+003  ,-2.17633e+002  ,2.66146e+002  ,-7.05119e+002  ,-1.40049e+002  ,8.93685e+001
5803  ,2.28831e+003  ,-1.54274e+002  ,2.23094e+002  ,-7.22777e+002  ,-1.62458e+002  ,1.13743e+002
5804  ,1.48347e+003  ,-2.57963e+002  ,1.17412e+002  ,-9.20859e+002  ,-1.19518e+002  ,1.32293e+002
5805  ,6.34540e+002  ,-4.35977e+002  ,7.47697e+001  ,-1.01878e+003  ,-8.67147e+001  ,1.35077e+002
5806  ,2.12663e+003  ,-1.16990e+002  ,2.78396e+002  ,-7.94711e+002  ,-1.74185e+002  ,7.15272e+001
5807  ,8.85531e+002  ,-3.16937e+002  ,1.12967e+002  ,-1.05026e+003  ,-1.06081e+002  ,7.36437e+001
5808  ,6.64463e+002  ,-1.06848e+002  ,1.61464e+002  ,-1.17566e+003  ,-8.55561e+001  ,3.47874e+001
5809  ,-6.62290e+002  ,-1.91062e+002  ,-1.43235e+001  ,-1.34958e+003  ,-3.57416e+001  ,5.20687e+001
5810  ,1.25218e+003  ,-1.54788e+002  ,1.89455e+002  ,-9.96602e+002  ,-1.23536e+002  ,5.62578e+001
5811  ,1.57005e+002  ,-2.46402e+002  ,9.19217e+001  ,-1.21996e+003  ,-5.78366e+001  ,5.26024e+001
5812  ,1.02874e+003  ,-1.55362e+002  ,1.51101e+002  ,-1.08366e+003  ,-1.32421e+002  ,7.44566e+001
5813  ,-2.04320e+003  ,-2.62830e+002  ,-8.48568e+001  ,-1.33428e+003  ,7.81269e+001  ,8.35882e+001
5814  ,-2.39085e+003  ,-6.13982e+002  ,-2.21502e+002  ,-1.43946e+003  ,4.94212e+001  ,7.00102e+001
5815  ,-1.63702e+003  ,-4.17302e+002  ,-7.90528e+001  ,-1.44593e+003  ,6.41474e+001  ,8.39868e+001
5816  ,-6.80786e+002  ,-5.70742e+002  ,-3.90708e+001  ,-1.28716e+003  ,-7.45478e+000  ,1.24262e+002
5817  ,-1.17549e+003  ,-3.05671e+002  ,-8.43955e+001  ,-1.40386e+003  ,4.58280e+000  ,8.63950e+001
5818  ,-3.87570e+002  ,-4.05616e+002  ,-9.80513e+000  ,-1.30943e+003  ,-1.49738e+001  ,6.49098e+001
5819  ,5.50854e+002  ,-2.68541e+002  ,8.37098e+001  ,-1.17298e+003  ,-8.47624e+001  ,9.61592e+001
5820  ,-2.47635e+002  ,-2.05584e+002  ,3.28153e+001  ,-1.30540e+003  ,-2.95260e+001  ,8.49225e+001
5821  ,6.95279e+002  ,-3.24744e+002  ,1.10045e+002  ,1.05775e+003  ,-7.08496e+001  ,-5.00115e+001
5822  ,-1.95610e+003  ,-6.78428e+002  ,-3.09198e+002  ,1.33434e+003  ,-6.69871e+000  ,-2.77667e+001
5823  ,-6.77380e+002  ,-4.69536e+002  ,-6.27546e+001  ,1.33908e+003  ,-5.18350e+000  ,-5.54202e+001
5824  ,-3.96165e+002  ,-6.61260e+002  ,-1.10098e+002  ,1.11067e+003  ,-7.97309e+000  ,-1.79162e+001
5825  ,8.71846e+002  ,-4.22736e+002  ,1.07895e+002  ,8.79512e+002  ,-4.79341e+001  ,-4.74542e+001
5826  ,-2.12313e+003  ,-3.96592e+002  ,-2.22874e+002  ,1.28282e+003  ,2.76164e+001  ,-4.03960e+001
5827  ,-4.29335e+003  ,-1.14231e+003  ,-4.26092e+002  ,9.12842e+002  ,-6.40311e+000  ,-2.22409e+001
5828  ,-4.27383e+003  ,-1.11383e+003  ,-3.68078e+002  ,8.49129e+002  ,-5.02439e+001  ,2.71032e+001
5829  ,-3.85767e+003  ,-8.13165e+002  ,-4.06151e+002  ,2.84243e+002  ,-5.38842e+001  ,-5.05578e+000
5830  ,-3.72502e+003  ,-7.81023e+002  ,-4.26580e+002  ,2.02792e+002  ,4.36269e+000  ,-1.72775e+001
5831  ,-3.50310e+003  ,-9.87188e+002  ,-4.42143e+002  ,1.59715e+003  ,9.17307e+001  ,-3.97230e+001
5832  ,-3.53918e+003  ,-2.01023e+003  ,-8.23237e+002  ,6.64837e+002  ,-1.63415e+001  ,-6.31098e+001
5833  ,9.23420e+002  ,-2.67077e+001  ,2.49860e+002  ,6.87757e+002  ,-8.65356e+000  ,1.24585e+001
5834  ,1.24723e+003  ,-1.83792e+002  ,4.98011e+002  ,4.91631e+002  ,-1.65584e+001  ,5.51621e+001
5835  ,1.32732e+003  ,-1.92253e+002  ,5.47774e+002  ,3.91349e+002  ,-1.12884e+001  ,2.43513e+001
5836  ,-1.16532e+003  ,-2.71767e+003  ,-2.11870e+002  ,-1.37108e+003  ,-2.29736e+002  ,-2.12460e+002
5837  ,-8.05251e+002  ,-2.26127e+003  ,3.24814e+001  ,-1.36234e+003  ,-1.66443e+002  ,-2.68051e+002
5838  ,-4.29134e+002  ,-2.25895e+003  ,3.95630e+000  ,-1.08531e+003  ,-1.21396e+002  ,-2.66325e+002
5839  ,-3.63190e+002  ,-2.32746e+003  ,-2.60589e+001  ,-1.06502e+003  ,-1.45324e+002  ,-2.67475e+002
5840  ,-4.16044e+002  ,-6.46352e+002  ,1.20062e+000  ,-1.07621e+003  ,-1.63475e+002  ,-9.39992e+001
5841  ,-7.88013e+002  ,-2.15747e+003  ,-6.57751e+001  ,-1.27875e+003  ,-2.28255e+002  ,-1.98953e+002
5842  ,-3.43530e+002  ,-1.63757e+003  ,-3.92190e+001  ,-1.22866e+003  ,-1.10974e+002  ,-1.63945e+002
5843  ,-4.48364e+002  ,-1.39819e+003  ,-3.08334e+001  ,-1.20252e+003  ,-2.10381e+002  ,-1.84512e+002
5844  ,-1.35533e+003  ,-1.24321e+003  ,-8.73685e+001  ,-7.35187e+002  ,-2.79515e+002  ,-1.13112e+002
5845  ,-9.08395e+002  ,-1.07728e+003  ,1.52340e+000  ,-9.34935e+002  ,-2.58654e+002  ,-1.27444e+002
5846  ,3.35462e+003  ,-4.63967e+001  ,4.15621e+002  ,-2.66979e+001  ,-1.41678e+001  ,7.63808e+001
5847  ,3.20859e+003  ,-5.73952e+001  ,4.64067e+002  ,-1.24742e+002  ,-4.57552e+001  ,4.75015e+001
5848  ,3.35130e+003  ,-4.75144e+001  ,3.61482e+002  ,-6.67539e+001  ,-4.95323e+001  ,9.10318e+001
5849  ,3.29291e+003  ,-8.42012e+001  ,3.96856e+002  ,-1.44153e+002  ,-8.50242e+001  ,7.98380e+001
5850  ,2.80563e+003  ,-1.34033e+002  ,3.87763e+002  ,-2.85765e+002  ,-8.41275e+001  ,7.07113e+001
5851  ,-4.49386e+003  ,-1.32261e+003  ,-6.64448e+002  ,-8.18043e+002  ,1.39539e+001  ,5.14940e+001
5852  ,-3.11981e+003  ,-1.26523e+003  ,-6.00322e+002  ,-9.71400e+002  ,2.38549e+001  ,2.54325e+001
5853  ,-1.58506e+003  ,-1.20421e+003  ,-2.78496e+002  ,-4.52298e+002  ,-1.06549e+001  ,7.11823e+001
5854  ,-3.46208e+003  ,-1.46226e+003  ,-5.38872e+002  ,-1.04104e+003  ,1.58161e+001  ,8.11575e+001
5855  ,-3.33115e+003  ,-1.90986e+003  ,-6.17499e+002  ,-8.28411e+002  ,9.08927e+000  ,5.05607e+001
5856  ,-2.89893e+003  ,-7.24295e+002  ,-9.74072e+001  ,-1.39045e+002  ,-7.01697e+001  ,5.25988e+001
5857  ,-2.79754e+003  ,-4.50864e+002  ,-2.37347e+001  ,-1.24802e+002  ,-7.66278e+001  ,8.68154e+000
5858  ,-3.47642e+003  ,-7.01007e+002  ,-1.34684e+002  ,-4.44776e+002  ,-3.02305e+000  ,-9.30830e+000
5859  ,-1.04738e+003  ,-6.33726e+002  ,-6.23570e+001  ,-2.46925e+002  ,-4.11365e+001  ,1.21388e+002
5860  ,-1.76428e+003  ,-2.91628e+002  ,1.52183e+001  ,-1.98480e+001  ,1.48676e+001  ,9.98046e+001
5861  ,-3.07009e+002  ,-3.11266e+002  ,1.28828e+001  ,-6.17892e+001  ,-2.51194e+001  ,1.21015e+002
5862  ,-2.61838e+003  ,-4.01641e+002  ,-1.17022e+002  ,2.29355e+001  ,-1.54661e+001  ,5.30953e+001
5863  ,-1.30125e+003  ,-2.98035e+002  ,4.08703e+001  ,-2.10409e+001  ,4.91474e+000  ,9.45845e+001
5864  ,-2.30833e+003  ,-8.84157e+002  ,-2.27122e+002  ,-1.86465e+002  ,-4.50851e+000  ,7.85813e+001
5865  ,-4.09913e+003  ,-1.12802e+003  ,-3.87529e+002  ,-1.95441e+002  ,-4.28848e+001  ,-2.36848e+001
5866  ,-4.88195e+003  ,-1.14547e+003  ,-5.49045e+002  ,-8.06956e+002  ,4.26641e+000  ,-3.63186e+001
5867  ,-1.98665e+003  ,-1.21828e+003  ,-2.89257e+002  ,-3.51323e+002  ,-2.58840e+001  ,7.11999e+001
5868  ,-3.78251e+003  ,-1.77739e+003  ,-5.91886e+002  ,-6.54946e+002  ,2.94990e+000  ,-1.27681e+001
5869  ,-3.52324e+003  ,-1.51110e+003  ,-6.00645e+002  ,-2.24425e+002  ,-1.90313e+001  ,-3.96707e+000
5870  ,-2.59877e+003  ,-7.34934e+002  ,-1.72091e+002  ,-1.05527e+002  ,-1.75986e+001  ,4.52425e+001
5871  ,-4.47854e+003  ,-8.06702e+002  ,-2.49031e+002  ,-9.02435e+002  ,-5.84905e+000  ,-6.24249e+001
5872  ,-4.24900e+003  ,-1.05553e+003  ,-2.51794e+002  ,-5.68934e+002  ,5.95313e+000  ,8.47733e+000
5873  ,-3.95525e+003  ,-7.45486e+002  ,-3.91374e+001  ,-4.74677e+002  ,9.76361e+000  ,-6.25722e+000
5874  ,-4.57153e+003  ,-7.68875e+002  ,-2.94393e+002  ,-1.07650e+003  ,-2.80919e+001  ,2.83350e+001
5875  ,-3.60335e+003  ,-3.98649e+002  ,-1.35419e+002  ,-2.03566e+002  ,2.81603e+001  ,-2.39738e+000
5876  ,-3.82730e+003  ,-1.16188e+003  ,-5.60276e+002  ,-2.55435e+002  ,-2.99200e+000  ,3.50796e+001
5877  ,-2.93225e+003  ,-4.89246e+002  ,-1.32878e+002  ,-1.21247e+002  ,-5.37896e+000  ,5.81842e+001
5878  ,-4.20697e+003  ,-9.41505e+002  ,-4.96779e+002  ,-3.17519e+002  ,-7.69414e+001  ,-1.84739e+001
5879  ,-4.07137e+003  ,-1.15489e+003  ,-4.36072e+002  ,-8.56415e+002  ,-1.61851e+001  ,-1.16052e+001
5880  ,-3.98162e+003  ,-8.85065e+002  ,-5.42341e+002  ,-3.53087e+002  ,9.17483e+000  ,-8.57399e+000
5881  ,-4.53751e+003  ,-1.28645e+003  ,-7.18456e+002  ,-6.53332e+002  ,-1.32156e+001  ,-2.59583e+000
5882  ,-1.39320e+003  ,-8.89330e+002  ,-2.64733e+002  ,-1.92265e+002  ,3.40552e+000  ,2.91969e+001
5883  ,-2.88720e+003  ,-5.64843e+002  ,-2.66113e+002  ,-3.59174e+001  ,1.27343e+001  ,1.01768e+001
5884  ,-1.56918e+003  ,-1.14633e+003  ,-3.72585e+002  ,-7.23975e+002  ,-1.18788e+001  ,4.23029e+001
5885  ,-3.09285e+003  ,-1.36800e+003  ,-6.35347e+002  ,-9.06328e+002  ,1.76323e+001  ,1.69938e+001
5886  ,-2.97147e+003  ,-1.33329e+003  ,-5.83082e+002  ,-1.63636e+002  ,5.80648e-001  ,4.06964e+001
5887  ,-3.56370e+003  ,-8.52794e+002  ,-4.02032e+002  ,-1.88258e+002  ,-2.09631e+001  ,-2.05885e+000
5888  ,1.56638e+003  ,-4.36573e+002  ,1.85901e+002  ,-3.89351e+002  ,-4.87943e+001  ,7.69719e+001
5889  ,-2.56904e+002  ,-8.15054e+002  ,-1.21756e+002  ,-8.89275e+002  ,-2.15303e+001  ,6.91655e+001
5890  ,-1.70064e+003  ,-1.02184e+003  ,-3.59370e+002  ,-1.15447e+003  ,-5.41159e+000  ,6.46110e+001
5891  ,1.16222e+003  ,-4.87758e+002  ,1.32928e+002  ,-6.10161e+002  ,-6.42326e+001  ,9.46999e+001
5892  ,1.26903e+003  ,-4.59856e+002  ,1.09109e+002  ,-6.21029e+002  ,-8.87223e+001  ,1.08682e+002
5893  ,-2.08056e+002  ,-7.92230e+002  ,-6.37547e+001  ,-5.82937e+002  ,-5.35907e+001  ,1.15398e+002
5894  ,-2.08176e+003  ,-1.12425e+003  ,-3.10523e+002  ,-1.13848e+003  ,4.47602e+000  ,9.93952e+001
5895  ,-1.84286e+003  ,-1.30823e+003  ,-3.20653e+002  ,-9.93125e+002  ,-9.32406e+000  ,1.06982e+002
5896  ,-3.31771e+002  ,-8.18062e+002  ,-5.70582e+001  ,-9.16469e+002  ,-2.75685e+001  ,1.30118e+002
5897  ,-1.32408e+002  ,-7.52484e+002  ,-8.58357e+001  ,-9.83937e+002  ,-3.89903e+001  ,8.83467e+001
5898  ,9.17474e+002  ,-4.33685e+002  ,1.13449e+002  ,-8.41777e+002  ,-9.00064e+001  ,1.07000e+002
5899  ,-4.90493e+002  ,-7.02253e+002  ,-9.77567e+001  ,-1.12421e+003  ,-1.60892e+001  ,1.09248e+002
5900  ,1.32606e+003  ,-4.53023e+002  ,1.16873e+002  ,-3.25964e+002  ,-5.56613e+001  ,9.08538e+001
5901  ,-1.43102e+003  ,-1.18783e+003  ,-2.83378e+002  ,-5.61839e+002  ,8.42117e+000  ,5.93046e+001
5902  ,2.50739e+003  ,-1.69257e+002  ,2.14315e+002  ,-1.24238e+002  ,-6.01370e+001  ,1.18971e+002
5903  ,2.48285e+003  ,-2.15517e+002  ,2.67736e+002  ,-2.22110e+002  ,-9.27643e+001  ,1.12965e+002
5904  ,2.52679e+003  ,-1.82717e+002  ,2.14677e+002  ,-2.24965e+002  ,-9.27252e+001  ,1.25403e+002
5905  ,1.97366e+003  ,-2.81018e+002  ,2.41773e+002  ,-3.73932e+002  ,-8.65615e+001  ,9.57749e+001
5906  ,2.05994e+003  ,-2.47120e+002  ,2.11250e+002  ,-3.75677e+002  ,-1.00968e+002  ,1.29349e+002
5907  ,5.49138e+002  ,-5.41906e+002  ,6.41024e+001  ,-3.62686e+002  ,-5.97959e+001  ,1.35827e+002
5908  ,1.26495e+003  ,-2.50699e+002  ,1.18600e+002  ,-1.21289e+002  ,-4.77988e+001  ,1.43329e+002
5909  ,2.12475e+003  ,-2.40065e+002  ,2.44696e+002  ,-1.47376e+002  ,-5.60695e+001  ,9.65856e+001
5910  ,-2.60454e+002  ,-4.65918e+002  ,2.05844e+000  ,-1.51469e+002  ,-4.11183e+001  ,1.07008e+002
5911  ,5.53630e+002  ,-5.76738e+002  ,1.25252e+001  ,-4.23878e+002  ,-4.75468e+001  ,1.12836e+002
5912  ,1.44137e+003  ,-2.94772e+002  ,2.37112e+002  ,-1.76752e+002  ,-2.76419e+001  ,4.78633e+001
5913  ,-2.09414e+002  ,-4.89488e+002  ,-2.86850e+001  ,-1.86376e+002  ,-1.88940e+001  ,3.88904e+001
5914  ,-3.92928e+002  ,-7.90470e+002  ,-1.30626e+002  ,-5.92072e+002  ,-1.75363e+001  ,4.03358e+001
5915  ,-1.90816e+003  ,-1.12074e+003  ,-4.44100e+002  ,-8.44872e+002  ,-1.06646e+001  ,3.95214e+001
5916  ,1.19234e+003  ,-2.74385e+002  ,1.84391e+002  ,-1.42811e+002  ,-4.11710e+001  ,3.88029e+001
5917  ,-1.59357e+003  ,-9.86740e+002  ,-2.67859e+002  ,-2.66755e+002  ,1.46832e+001  ,7.83038e+001
5918  ,-1.60528e+003  ,-8.67890e+002  ,-2.49081e+002  ,-1.57661e+002  ,-1.94973e+001  ,8.60310e+000
5919  ,-3.15106e+002  ,-7.27192e+002  ,-8.16804e+001  ,-3.84330e+002  ,-2.18986e+001  ,8.52575e+001
5920  ,4.42797e+002  ,-3.97622e+002  ,9.43775e+001  ,-2.01154e+002  ,-4.40894e+001  ,7.19258e+001
5921  ,-7.81596e+002  ,-5.64190e+002  ,-4.25148e+001  ,-2.33654e+002  ,-3.49236e+001  ,1.00392e+002
5922  ,-2.39465e+003  ,-3.60360e+002  ,-1.21680e+002  ,-1.87286e+001  ,-9.66777e+000  ,4.27743e+001
5923  ,7.33563e+002  ,-2.71207e+002  ,1.25835e+002  ,-9.35520e+001  ,-2.88949e+001  ,6.38199e+001
5924  ,-2.11747e+003  ,-8.71390e+002  ,-2.68505e+002  ,-1.84233e+002  ,4.53828e+000  ,6.08918e+001
5925  ,-1.63218e+003  ,-4.26583e+002  ,-9.30256e+001  ,-3.41655e+001  ,-4.04274e+001  ,8.00429e+001
5926  ,-2.83154e+003  ,-5.56606e+002  ,-1.96057e+002  ,-1.24141e+002  ,-1.32621e+001  ,2.59871e+001
5927  ,-2.12251e+003  ,-6.94627e+002  ,-2.48109e+002  ,-8.29935e+001  ,-8.19778e-001  ,1.74639e+001
5928  ,-7.43648e+002  ,-5.94656e+002  ,-8.86916e+001  ,-3.04906e+002  ,-3.08829e+001  ,7.51819e+001
5929  ,-3.90624e+001  ,-4.11481e+002  ,1.63229e+001  ,-1.27513e+002  ,-3.18508e+001  ,9.15320e+001
5930  ,-9.72159e+002  ,-4.76541e+002  ,-7.39445e+001  ,-1.16702e+002  ,-1.94637e+001  ,3.60301e+001
5931  ,3.37048e+003  ,-4.97619e+001  ,4.40554e+002  ,-1.87236e+001  ,1.37508e+001  ,-5.55153e+001
5932  ,2.92124e+003  ,-7.73937e+001  ,3.09218e+002  ,-1.07201e+002  ,5.86564e+001  ,-1.06174e+002
5933  ,2.75827e+003  ,-9.56863e+001  ,3.46867e+002  ,-7.81606e+001  ,3.51669e+001  ,-8.93708e+001
5934  ,1.18448e+003  ,-3.30636e+002  ,1.20152e+002  ,-1.63259e+002  ,6.02374e+001  ,-1.17180e+002
5935  ,3.00451e+003  ,-1.24999e+002  ,3.34194e+002  ,-2.26451e+002  ,1.07410e+002  ,-9.96968e+001
5936  ,3.23460e+003  ,-8.64364e+001  ,4.24405e+002  ,-9.66347e+001  ,4.57505e+001  ,-6.91202e+001
5937  ,3.71849e+003  ,-5.19256e+001  ,5.50294e+002  ,-1.14651e+002  ,4.22328e+001  ,-3.93496e+001
5938  ,3.02642e+003  ,-1.36813e+002  ,4.06608e+002  ,-2.06922e+002  ,5.92493e+001  ,-6.52170e+001
5939  ,-6.51071e+002  ,-2.70078e+003  ,-3.93288e+002  ,1.26611e+003  ,1.17157e+002  ,-7.93370e+001
5940  ,-6.48916e+002  ,-2.07749e+003  ,-2.97978e+002  ,1.29079e+003  ,1.21779e+002  ,-7.96188e+001
5941  ,-6.49265e+002  ,-9.92269e+002  ,-5.15400e+001  ,1.15172e+003  ,1.50997e+002  ,-7.97379e+001
5942  ,-1.54636e+003  ,-1.99286e+003  ,-4.04756e+002  ,1.26761e+003  ,1.59993e+002  ,-5.98585e+001
5943  ,-9.32158e+002  ,-8.76632e+002  ,-8.23061e+001  ,8.38068e+002  ,2.37075e+002  ,-7.51028e+001
5944  ,-1.07898e+003  ,-1.90782e+003  ,-3.01180e+002  ,1.36351e+003  ,1.43357e+002  ,-3.80449e+001
5945  ,-9.22633e+002  ,-1.65218e+003  ,-2.90987e+002  ,1.26226e+003  ,1.01000e+002  ,-8.61467e+001
5946  ,-3.78979e+001  ,8.44799e+002  ,2.01665e+002  ,7.00425e+002  ,1.19185e+002  ,3.83009e+001
5947  ,-5.36552e+001  ,6.00573e+002  ,2.82564e+002  ,7.82787e+002  ,8.06941e+001  ,1.18629e+001
5948  ,-1.99287e+002  ,-5.72151e+001  ,1.14772e+002  ,9.29314e+002  ,1.24717e+002  ,-4.25313e+000
5949  ,-1.02553e+002  ,8.06896e+002  ,2.80872e+002  ,7.06811e+002  ,1.20487e+002  ,1.70561e+001
5950  ,-2.02990e+001  ,-3.94601e+001  ,1.19950e+002  ,8.82261e+002  ,7.76891e+001  ,1.13518e+001
5951  ,-3.53801e+001  ,1.25584e+001  ,1.05747e+002  ,8.65935e+002  ,7.74624e+001  ,2.94545e+001
5952  ,-1.69756e+002  ,-2.89246e+003  ,-2.81701e+002  ,1.09788e+003  ,7.80555e+001  ,-1.17392e+002
5953  ,-2.30628e+002  ,-2.30278e+003  ,-2.09088e+002  ,1.17559e+003  ,7.61236e+001  ,-1.17120e+002
5954  ,-1.59863e+002  ,-1.56114e+003  ,-4.45611e+001  ,1.17312e+003  ,7.11032e+001  ,-8.60437e+001
5955  ,-3.72080e+002  ,-1.38022e+003  ,-7.44932e+001  ,1.12352e+003  ,1.29755e+002  ,-8.51399e+001
5956  ,-5.62220e+001  ,-2.23063e+003  ,-1.23028e+002  ,1.00622e+003  ,6.46060e+001  ,-1.39372e+002
5957  ,-5.48062e+002  ,-2.13340e+003  ,-2.33900e+002  ,1.22352e+003  ,1.22142e+002  ,-1.07958e+002
5958  ,-3.76841e+001  ,-2.58332e+003  ,1.45999e+001  ,7.80097e+002  ,1.58148e+001  ,-2.29294e+002
5959  ,-1.17493e+001  ,-1.91739e+003  ,-2.69457e+001  ,7.28535e+002  ,6.67986e-001  ,-1.96372e+002
5960  ,-7.81420e+000  ,-1.87108e+003  ,-2.68154e+001  ,7.18183e+002  ,-7.19505e+000  ,-2.64788e+002
5961  ,5.33585e+001  ,-1.68472e+003  ,1.89691e+001  ,1.00932e+003  ,-1.08963e+000  ,-1.66454e+002
5962  ,-3.30087e+002  ,-6.23757e+002  ,-1.61648e+001  ,1.16022e+003  ,1.45588e+002  ,-9.45363e+001
5963  ,-3.20656e+002  ,-2.37435e+003  ,-8.52475e+001  ,1.11550e+003  ,9.04661e+001  ,-2.06094e+002
5964  ,-6.96656e+002  ,-1.25733e+003  ,-2.35817e+001  ,1.14810e+003  ,2.17543e+002  ,-1.65701e+002
5965  ,-9.99405e+001  ,-1.91970e+003  ,-4.18691e+000  ,1.02952e+003  ,5.97891e+001  ,-1.94919e+002
