Date:  12:25, Wednesday, June 10, 2015
Model name: Part1
Study name: Static 2(-Default-)
Plot type: Mesh Mesh Quality1
Result Type: Mesh


Node  ,Value  ,X (mm)  ,Y (mm)  ,Z (mm)
13243  ,0.000e+000  ,-26.374  ,31.734  ,45.807
13244  ,0.000e+000  ,-23.441  ,31.69  ,45.776
13245  ,0.000e+000  ,-25.83  ,31.811  ,44.172
13246  ,0.000e+000  ,-23.33  ,31.665  ,44.165
13247  ,0.000e+000  ,-27.5  ,30  ,45
13248  ,0.000e+000  ,-25.83  ,31.811  ,41.672
13249  ,0.000e+000  ,-25.752  ,32.545  ,39.355
13250  ,0.000e+000  ,-23.33  ,31.665  ,41.665
13251  ,0.000e+000  ,-23.099  ,32.468  ,39.341
13252  ,0.000e+000  ,-27.5  ,30  ,42.5
13253  ,0.000e+000  ,-27.5  ,30  ,40
13254  ,0.000e+000  ,-25  ,30  ,42.5
13255  ,0.000e+000  ,-24.505  ,32.37  ,34.336
13256  ,0.000e+000  ,-25.752  ,32.545  ,36.855
13257  ,0.000e+000  ,-23.099  ,32.468  ,36.841
13258  ,0.000e+000  ,-27.5  ,30  ,37.5
13259  ,0.000e+000  ,-27.5  ,30  ,35
13260  ,0.000e+000  ,-25  ,30  ,37.5
13261  ,0.000e+000  ,-22.633  ,32.656  ,30.129
13262  ,0.000e+000  ,-24.505  ,32.37  ,31.836
13263  ,0.000e+000  ,-25.768  ,32.478  ,29.964
13264  ,0.000e+000  ,-23.384  ,31.763  ,28.909
13265  ,0.000e+000  ,-27.5  ,30  ,32.5
13266  ,0.000e+000  ,-27.5  ,30  ,30
13267  ,0.000e+000  ,-25  ,30  ,32.5
13268  ,0.000e+000  ,-25.768  ,32.478  ,27.464
13269  ,0.000e+000  ,-25.02  ,32.273  ,24.028
13270  ,0.000e+000  ,-23.384  ,31.763  ,26.409
13271  ,0.000e+000  ,-27.5  ,30  ,27.5
13272  ,0.000e+000  ,-27.5  ,30  ,25
13273  ,0.000e+000  ,-25  ,30  ,27.5
13274  ,0.000e+000  ,-25.649  ,32.398  ,18.333
13275  ,0.000e+000  ,-23.368  ,32.064  ,19.286
13276  ,0.000e+000  ,-25.02  ,32.273  ,21.528
13277  ,0.000e+000  ,-27.5  ,30  ,22.5
13278  ,0.000e+000  ,-27.5  ,30  ,20
13279  ,0.000e+000  ,-25  ,30  ,22.5
13280  ,0.000e+000  ,-25.625  ,32.5  ,13.125
13281  ,0.000e+000  ,-23.078  ,32.186  ,12.727
13282  ,0.000e+000  ,-25.649  ,32.398  ,15.833
13283  ,0.000e+000  ,-21.951  ,32.565  ,14.971
13284  ,0.000e+000  ,-23.368  ,32.064  ,16.786
13285  ,0.000e+000  ,-27.5  ,30  ,17.5
13286  ,0.000e+000  ,-27.5  ,30  ,15
13287  ,0.000e+000  ,-25  ,30  ,17.5
13288  ,0.000e+000  ,-25.625  ,32.5  ,10.625
13289  ,0.000e+000  ,-23.437  ,31.747  ,8.303
13290  ,0.000e+000  ,-25.833  ,31.666  ,8.3336
13291  ,0.000e+000  ,-23.078  ,32.186  ,10.227
13292  ,0.000e+000  ,-27.5  ,30  ,12.5
13293  ,0.000e+000  ,-27.5  ,30  ,10
13294  ,0.000e+000  ,-25  ,30  ,12.5
13295  ,0.000e+000  ,-23.359  ,31.693  ,4.2192
13296  ,0.000e+000  ,-25.859  ,31.702  ,4.2105
13297  ,0.000e+000  ,-23.437  ,31.747  ,5.803
13298  ,0.000e+000  ,-25.833  ,31.666  ,5.8336
13299  ,0.000e+000  ,-27.5  ,30  ,7.5
13300  ,0.000e+000  ,-27.5  ,30  ,5
13301  ,0.000e+000  ,-25  ,30  ,7.5
13302  ,0.000e+000  ,-20.941  ,31.69  ,45.776
13303  ,0.000e+000  ,-19.021  ,32.327  ,45.731
13304  ,0.000e+000  ,-17.251  ,31.705  ,43.585
13305  ,0.000e+000  ,-20.83  ,31.665  ,44.165
13306  ,0.000e+000  ,-22.5  ,30  ,45
13307  ,0.000e+000  ,-17.251  ,31.705  ,41.085
13308  ,0.000e+000  ,-18.055  ,32.506  ,39.278
13309  ,0.000e+000  ,-20.83  ,31.665  ,41.665
13310  ,0.000e+000  ,-20.599  ,32.468  ,39.341
13311  ,0.000e+000  ,-22.5  ,30  ,42.5
13312  ,0.000e+000  ,-22.5  ,30  ,40
13313  ,0.000e+000  ,-20  ,30  ,42.5
13314  ,0.000e+000  ,-20.133  ,32.656  ,32.629
13315  ,0.000e+000  ,-18.289  ,31.864  ,34.209
13316  ,0.000e+000  ,-18.055  ,32.506  ,36.778
13317  ,0.000e+000  ,-20.056  ,33.733  ,34.544
13318  ,0.000e+000  ,-22.005  ,32.37  ,34.336
13319  ,0.000e+000  ,-20.599  ,32.468  ,36.841
13320  ,0.000e+000  ,-22.5  ,30  ,37.5
13321  ,0.000e+000  ,-22.5  ,30  ,35
13322  ,0.000e+000  ,-20  ,30  ,37.5
13323  ,0.000e+000  ,-18.125  ,32.5  ,28.125
13324  ,0.000e+000  ,-20.133  ,32.656  ,30.129
13325  ,0.000e+000  ,-18.289  ,31.864  ,31.709
13326  ,0.000e+000  ,-22.005  ,32.37  ,31.836
13327  ,0.000e+000  ,-20.884  ,31.763  ,28.909
13328  ,0.000e+000  ,-22.5  ,30  ,32.5
13329  ,0.000e+000  ,-22.5  ,30  ,30
13330  ,0.000e+000  ,-20  ,30  ,32.5
13331  ,0.000e+000  ,-18.125  ,32.5  ,25.625
13332  ,0.000e+000  ,-19.247  ,32.166  ,23.594
13333  ,0.000e+000  ,-22.52  ,32.273  ,24.028
13334  ,0.000e+000  ,-20.884  ,31.763  ,26.409
13335  ,0.000e+000  ,-22.5  ,30  ,27.5
13336  ,0.000e+000  ,-22.5  ,30  ,25
13337  ,0.000e+000  ,-20  ,30  ,27.5
13338  ,0.000e+000  ,-19.247  ,32.166  ,21.094
13339  ,0.000e+000  ,-18.33  ,32.502  ,19.141
13340  ,0.000e+000  ,-20.868  ,32.064  ,19.286
13341  ,0.000e+000  ,-22.52  ,32.273  ,21.528
13342  ,0.000e+000  ,-22.5  ,30  ,22.5
13343  ,0.000e+000  ,-22.5  ,30  ,20
13344  ,0.000e+000  ,-20  ,30  ,22.5
13345  ,0.000e+000  ,-20.578  ,32.186  ,12.727
13346  ,0.000e+000  ,-18.453  ,32.461  ,12.974
13347  ,0.000e+000  ,-19.451  ,32.565  ,14.971
13348  ,0.000e+000  ,-18.33  ,32.502  ,16.641
13349  ,0.000e+000  ,-20.868  ,32.064  ,16.786
13350  ,0.000e+000  ,-22.5  ,30  ,17.5
13351  ,0.000e+000  ,-22.5  ,30  ,15
13352  ,0.000e+000  ,-20  ,30  ,17.5
13353  ,0.000e+000  ,-20.937  ,31.747  ,8.303
13354  ,0.000e+000  ,-20.578  ,32.186  ,10.227
13355  ,0.000e+000  ,-18.453  ,32.461  ,10.474
13356  ,0.000e+000  ,-18.185  ,31.665  ,8.4454
13357  ,0.000e+000  ,-22.5  ,30  ,12.5
13358  ,0.000e+000  ,-22.5  ,30  ,10
13359  ,0.000e+000  ,-20  ,30  ,12.5
13360  ,0.000e+000  ,-20.859  ,31.693  ,4.2192
13361  ,0.000e+000  ,-18.908  ,31.367  ,4.1504
13362  ,0.000e+000  ,-20.937  ,31.747  ,5.803
13363  ,0.000e+000  ,-18.185  ,31.665  ,5.9454
13364  ,0.000e+000  ,-22.5  ,30  ,7.5
13365  ,0.000e+000  ,-22.5  ,30  ,5
13366  ,0.000e+000  ,-20  ,30  ,7.5
13367  ,0.000e+000  ,-16.521  ,32.327  ,45.731
13368  ,0.000e+000  ,-14.751  ,31.705  ,43.585
13369  ,0.000e+000  ,-13.847  ,31.434  ,45.921
13370  ,0.000e+000  ,-17.5  ,30  ,45
13371  ,0.000e+000  ,-13.996  ,31.45  ,38.632
13372  ,0.000e+000  ,-14.751  ,31.705  ,41.085
13373  ,0.000e+000  ,-13.008  ,32.267  ,40.055
13374  ,0.000e+000  ,-15.555  ,32.506  ,39.278
13375  ,0.000e+000  ,-17.5  ,30  ,42.5
13376  ,0.000e+000  ,-17.5  ,30  ,40
13377  ,0.000e+000  ,-15  ,30  ,42.5
13378  ,0.000e+000  ,-13.996  ,31.45  ,36.132
13379  ,0.000e+000  ,-13.064  ,32.42  ,34.381
13380  ,0.000e+000  ,-15.789  ,31.864  ,34.209
13381  ,0.000e+000  ,-15.555  ,32.506  ,36.778
13382  ,0.000e+000  ,-17.5  ,30  ,37.5
13383  ,0.000e+000  ,-17.5  ,30  ,35
13384  ,0.000e+000  ,-15  ,30  ,37.5
13385  ,0.000e+000  ,-14.407  ,32.586  ,29.994
13386  ,0.000e+000  ,-15.625  ,32.5  ,28.125
13387  ,0.000e+000  ,-13.064  ,32.42  ,31.881
13388  ,0.000e+000  ,-17.633  ,32.656  ,30.129
13389  ,0.000e+000  ,-15.789  ,31.864  ,31.709
13390  ,0.000e+000  ,-13.125  ,32.5  ,28.125
13391  ,0.000e+000  ,-17.5  ,30  ,32.5
13392  ,0.000e+000  ,-17.5  ,30  ,30
13393  ,0.000e+000  ,-15  ,30  ,32.5
13394  ,0.000e+000  ,-15.625  ,32.5  ,25.625
13395  ,0.000e+000  ,-16.747  ,32.166  ,23.594
13396  ,0.000e+000  ,-13.125  ,32.5  ,25.625
13397  ,0.000e+000  ,-13.779  ,31.881  ,22.77
13398  ,0.000e+000  ,-17.5  ,30  ,27.5
13399  ,0.000e+000  ,-17.5  ,30  ,25
13400  ,0.000e+000  ,-15  ,30  ,27.5
13401  ,0.000e+000  ,-16.747  ,32.166  ,21.094
13402  ,0.000e+000  ,-15.83  ,32.502  ,19.141
13403  ,0.000e+000  ,-13.779  ,31.881  ,20.27
13404  ,0.000e+000  ,-17.5  ,30  ,22.5
13405  ,0.000e+000  ,-17.5  ,30  ,20
13406  ,0.000e+000  ,-15  ,30  ,22.5
13407  ,0.000e+000  ,-15.953  ,32.461  ,12.974
13408  ,0.000e+000  ,-16.951  ,32.565  ,14.971
13409  ,0.000e+000  ,-15.83  ,32.502  ,16.641
13410  ,0.000e+000  ,-13.365  ,32.094  ,14.431
13411  ,0.000e+000  ,-13.779  ,31.881  ,17.77
13412  ,0.000e+000  ,-17.5  ,30  ,17.5
13413  ,0.000e+000  ,-17.5  ,30  ,15
13414  ,0.000e+000  ,-15  ,30  ,17.5
13415  ,0.000e+000  ,-15.953  ,32.461  ,10.474
13416  ,0.000e+000  ,-15.685  ,31.665  ,8.4454
13417  ,0.000e+000  ,-13.835  ,31.901  ,9.231
13418  ,0.000e+000  ,-13.365  ,32.094  ,11.931
13419  ,0.000e+000  ,-17.5  ,30  ,12.5
13420  ,0.000e+000  ,-17.5  ,30  ,10
13421  ,0.000e+000  ,-15  ,30  ,12.5
13422  ,0.000e+000  ,-16.408  ,31.367  ,4.1504
13423  ,0.000e+000  ,-13.043  ,33.11  ,4.8302
13424  ,0.000e+000  ,-15.685  ,31.665  ,5.9454
13425  ,0.000e+000  ,-13.835  ,31.901  ,6.731
13426  ,0.000e+000  ,-15  ,32.5  ,2.5
13427  ,0.000e+000  ,-17.5  ,30  ,7.5
13428  ,0.000e+000  ,-17.5  ,30  ,5
13429  ,0.000e+000  ,-15  ,30  ,7.5
13430  ,0.000e+000  ,-12.251  ,31.705  ,43.585
13431  ,0.000e+000  ,-11.347  ,31.434  ,45.921
13432  ,0.000e+000  ,-8.4446  ,31.677  ,43.595
13433  ,0.000e+000  ,-10.508  ,32.267  ,42.555
13434  ,0.000e+000  ,-9.1006  ,33.221  ,45.491
13435  ,0.000e+000  ,-12.5  ,30  ,45
13436  ,0.000e+000  ,-11.496  ,31.45  ,38.632
13437  ,0.000e+000  ,-8.6297  ,31.754  ,38.853
13438  ,0.000e+000  ,-12.251  ,31.705  ,41.085
13439  ,0.000e+000  ,-8.4446  ,31.677  ,41.095
13440  ,0.000e+000  ,-10.508  ,32.267  ,40.055
13441  ,0.000e+000  ,-12.5  ,30  ,42.5
13442  ,0.000e+000  ,-12.5  ,30  ,40
13443  ,0.000e+000  ,-10  ,30  ,42.5
13444  ,0.000e+000  ,-8.5156  ,31.893  ,32.188
13445  ,0.000e+000  ,-11.496  ,31.45  ,36.132
13446  ,0.000e+000  ,-8.6297  ,31.754  ,36.353
13447  ,0.000e+000  ,-10.564  ,32.42  ,34.381
13448  ,0.000e+000  ,-7.1631  ,32.336  ,34.438
13449  ,0.000e+000  ,-12.5  ,30  ,37.5
13450  ,0.000e+000  ,-12.5  ,30  ,35
13451  ,0.000e+000  ,-10  ,30  ,37.5
13452  ,0.000e+000  ,-11.907  ,32.586  ,29.994
13453  ,0.000e+000  ,-8.5156  ,31.893  ,29.688
13454  ,0.000e+000  ,-10.564  ,32.42  ,31.881
13455  ,0.000e+000  ,-10.625  ,32.5  ,28.125
13456  ,0.000e+000  ,-12.5  ,30  ,32.5
13457  ,0.000e+000  ,-12.5  ,30  ,30
13458  ,0.000e+000  ,-10  ,30  ,32.5
13459  ,0.000e+000  ,-8.5156  ,31.893  ,27.188
13460  ,0.000e+000  ,-8.8229  ,31.825  ,22.551
13461  ,0.000e+000  ,-8.1078  ,32.398  ,24.146
13462  ,0.000e+000  ,-10.625  ,32.5  ,25.625
13463  ,0.000e+000  ,-11.279  ,31.881  ,22.77
13464  ,0.000e+000  ,-12.5  ,30  ,27.5
13465  ,0.000e+000  ,-12.5  ,30  ,25
13466  ,0.000e+000  ,-10  ,30  ,27.5
13467  ,0.000e+000  ,-8.8229  ,31.825  ,20.051
13468  ,0.000e+000  ,-11.279  ,31.881  ,20.27
13469  ,0.000e+000  ,-12.5  ,30  ,22.5
13470  ,0.000e+000  ,-12.5  ,30  ,20
13471  ,0.000e+000  ,-10  ,30  ,22.5
13472  ,0.000e+000  ,-9.1879  ,31.849  ,13.246
13473  ,0.000e+000  ,-7.9597  ,32.623  ,14.562
13474  ,0.000e+000  ,-8.8229  ,31.825  ,17.551
13475  ,0.000e+000  ,-10.865  ,32.094  ,14.431
13476  ,0.000e+000  ,-11.279  ,31.881  ,17.77
13477  ,0.000e+000  ,-12.5  ,30  ,17.5
13478  ,0.000e+000  ,-12.5  ,30  ,15
13479  ,0.000e+000  ,-10  ,30  ,17.5
13480  ,0.000e+000  ,-8.1657  ,31.799  ,8.7189
13481  ,0.000e+000  ,-9.1879  ,31.849  ,10.746
13482  ,0.000e+000  ,-11.335  ,31.901  ,9.231
13483  ,0.000e+000  ,-10.865  ,32.094  ,11.931
13484  ,0.000e+000  ,-12.5  ,30  ,12.5
13485  ,0.000e+000  ,-12.5  ,30  ,10
13486  ,0.000e+000  ,-10  ,30  ,12.5
13487  ,0.000e+000  ,-10.543  ,33.11  ,4.8302
13488  ,0.000e+000  ,-8.1657  ,31.799  ,6.2189
13489  ,0.000e+000  ,-11.335  ,31.901  ,6.731
13490  ,0.000e+000  ,-7.5  ,32.5  ,2.5
13491  ,0.000e+000  ,-12.5  ,30  ,7.5
13492  ,0.000e+000  ,-12.5  ,30  ,5
13493  ,0.000e+000  ,-10  ,30  ,7.5
13494  ,0.000e+000  ,-3.6195  ,31.563  ,46.119
13495  ,0.000e+000  ,-3.8852  ,31.763  ,42.778
13496  ,0.000e+000  ,-5.9446  ,31.677  ,43.595
13497  ,0.000e+000  ,-6.6006  ,33.221  ,45.491
13498  ,0.000e+000  ,-7.5  ,30  ,45
13499  ,0.000e+000  ,-3.8852  ,31.763  ,40.278
13500  ,0.000e+000  ,-6.1297  ,31.754  ,38.853
13501  ,0.000e+000  ,-5.9446  ,31.677  ,41.095
13502  ,0.000e+000  ,-7.5  ,30  ,42.5
13503  ,0.000e+000  ,-7.5  ,30  ,40
13504  ,0.000e+000  ,-5  ,30  ,42.5
13505  ,0.000e+000  ,-3.8852  ,31.763  ,37.778
13506  ,0.000e+000  ,-6.1297  ,31.754  ,36.353
13507  ,0.000e+000  ,-4.6631  ,32.336  ,34.438
13508  ,0.000e+000  ,-7.5  ,30  ,37.5
13509  ,0.000e+000  ,-7.5  ,30  ,35
13510  ,0.000e+000  ,-5  ,30  ,37.5
13511  ,0.000e+000  ,-6.0156  ,31.893  ,29.688
13512  ,0.000e+000  ,-4.6631  ,32.336  ,31.938
13513  ,0.000e+000  ,-3.1065  ,32.663  ,30.358
13514  ,0.000e+000  ,-2.6991  ,32.437  ,28.557
13515  ,0.000e+000  ,-7.5  ,30  ,32.5
13516  ,0.000e+000  ,-7.5  ,30  ,30
13517  ,0.000e+000  ,-5  ,30  ,32.5
13518  ,0.000e+000  ,-6.0156  ,31.893  ,27.188
13519  ,0.000e+000  ,-5.6078  ,32.398  ,24.146
13520  ,0.000e+000  ,-2.0322  ,32.185  ,23.198
13521  ,0.000e+000  ,-2.6991  ,32.437  ,26.057
13522  ,0.000e+000  ,-7.5  ,30  ,27.5
13523  ,0.000e+000  ,-7.5  ,30  ,25
13524  ,0.000e+000  ,-5  ,30  ,27.5
13525  ,0.000e+000  ,-3.8371  ,31.671  ,18.902
13526  ,0.000e+000  ,-6.3229  ,31.825  ,20.051
13527  ,0.000e+000  ,-5.6078  ,32.398  ,21.646
13528  ,0.000e+000  ,-2.0322  ,32.185  ,20.698
13529  ,0.000e+000  ,-7.5  ,30  ,22.5
13530  ,0.000e+000  ,-7.5  ,30  ,20
13531  ,0.000e+000  ,-5  ,30  ,22.5
13532  ,0.000e+000  ,-3.7015  ,32.152  ,12.573
13533  ,0.000e+000  ,-2.6649  ,32.411  ,15.203
13534  ,0.000e+000  ,-3.8371  ,31.671  ,16.402
13535  ,0.000e+000  ,-5.4597  ,32.623  ,14.562
13536  ,0.000e+000  ,-6.3229  ,31.825  ,17.551
13537  ,0.000e+000  ,-7.5  ,30  ,17.5
13538  ,0.000e+000  ,-7.5  ,30  ,15
13539  ,0.000e+000  ,-5  ,30  ,17.5
13540  ,0.000e+000  ,-3.7015  ,32.152  ,10.073
13541  ,0.000e+000  ,-5.6657  ,31.799  ,8.7189
13542  ,0.000e+000  ,-6.6879  ,31.849  ,10.746
13543  ,0.000e+000  ,-5.4597  ,32.623  ,12.062
13544  ,0.000e+000  ,-7.5  ,30  ,12.5
13545  ,0.000e+000  ,-7.5  ,30  ,10
13546  ,0.000e+000  ,-5  ,30  ,12.5
13547  ,0.000e+000  ,-3.7015  ,32.152  ,7.5733
13548  ,0.000e+000  ,-5.6657  ,31.799  ,6.2189
13549  ,0.000e+000  ,-3.3963  ,32.951  ,4.5847
13550  ,0.000e+000  ,-5  ,32.5  ,2.5
13551  ,0.000e+000  ,-7.5  ,30  ,7.5
13552  ,0.000e+000  ,-7.5  ,30  ,5
13553  ,0.000e+000  ,-5  ,30  ,7.5
13554  ,0.000e+000  ,-1.1195  ,31.563  ,46.119
13555  ,0.000e+000  ,-1.3852  ,31.763  ,42.778
13556  ,0.000e+000  ,0.87309  ,31.669  ,45.798
13557  ,0.000e+000  ,0.86795  ,31.887  ,43.295
13558  ,0.000e+000  ,2.5  ,30  ,45
13559  ,0.000e+000  ,2.5  ,30  ,42.5
13560  ,0.000e+000  ,-2.5  ,30  ,45
13561  ,0.000e+000  ,0.83594  ,31.809  ,38.328
13562  ,0.000e+000  ,-1.3852  ,31.763  ,40.278
13563  ,0.000e+000  ,0.86795  ,31.887  ,40.795
13564  ,0.000e+000  ,2.5  ,30  ,40
13565  ,0.000e+000  ,2.5  ,30  ,37.5
13566  ,0.000e+000  ,-2.5  ,30  ,42.5
13567  ,0.000e+000  ,-2.5  ,30  ,40
13568  ,0.000e+000  ,3.8805E-008  ,30  ,42.5
13569  ,0.000e+000  ,0.83594  ,31.809  ,35.828
13570  ,0.000e+000  ,-1.3852  ,31.763  ,37.778
13571  ,0.000e+000  ,2.4481  ,32.14  ,33.981
13572  ,0.000e+000  ,-2.1631  ,32.336  ,34.438
13573  ,0.000e+000  ,-0.60647  ,32.663  ,32.858
13574  ,0.000e+000  ,2.5  ,30  ,35
13575  ,0.000e+000  ,2.5  ,30  ,32.5
13576  ,0.000e+000  ,-2.5  ,30  ,37.5
13577  ,0.000e+000  ,-2.5  ,30  ,35
13578  ,0.000e+000  ,4.0961E-008  ,30  ,37.5
13579  ,0.000e+000  ,2.4481  ,32.14  ,31.481
13580  ,0.000e+000  ,-2.1631  ,32.336  ,31.938
13581  ,0.000e+000  ,-0.60647  ,32.663  ,30.358
13582  ,0.000e+000  ,2.5772  ,32.252  ,29.285
13583  ,0.000e+000  ,-0.19915  ,32.437  ,28.557
13584  ,0.000e+000  ,2.5  ,30  ,30
13585  ,0.000e+000  ,2.5  ,30  ,27.5
13586  ,0.000e+000  ,-2.5  ,30  ,32.5
13587  ,0.000e+000  ,-2.5  ,30  ,30
13588  ,0.000e+000  ,2.1558E-009  ,30  ,32.5
13589  ,0.000e+000  ,0.46779  ,32.185  ,23.198
13590  ,0.000e+000  ,-0.19915  ,32.437  ,26.057
13591  ,0.000e+000  ,2.5  ,30  ,25
13592  ,0.000e+000  ,2.5  ,30  ,22.5
13593  ,0.000e+000  ,-2.5  ,30  ,27.5
13594  ,0.000e+000  ,-2.5  ,30  ,25
13595  ,0.000e+000  ,-5.2042E-015  ,30  ,27.5
13596  ,0.000e+000  ,-0.16489  ,32.411  ,17.703
13597  ,0.000e+000  ,-1.3371  ,31.671  ,18.902
13598  ,0.000e+000  ,1.6159  ,31.736  ,19.116
13599  ,0.000e+000  ,0.46779  ,32.185  ,20.698
13600  ,0.000e+000  ,2.5  ,30  ,20
13601  ,0.000e+000  ,2.5  ,30  ,17.5
13602  ,0.000e+000  ,-2.5  ,30  ,22.5
13603  ,0.000e+000  ,-2.5  ,30  ,20
13604  ,0.000e+000  ,-5.2042E-015  ,30  ,22.5
13605  ,0.000e+000  ,-1.2015  ,32.152  ,12.573
13606  ,0.000e+000  ,-0.16489  ,32.411  ,15.203
13607  ,0.000e+000  ,-1.3371  ,31.671  ,16.402
13608  ,0.000e+000  ,1.6159  ,31.736  ,16.616
13609  ,0.000e+000  ,1.2  ,32.054  ,12.761
13610  ,0.000e+000  ,2.5  ,30  ,15
13611  ,0.000e+000  ,2.5  ,30  ,12.5
13612  ,0.000e+000  ,-2.5  ,30  ,17.5
13613  ,0.000e+000  ,-2.5  ,30  ,15
13614  ,0.000e+000  ,-5.2042E-015  ,30  ,17.5
13615  ,0.000e+000  ,-1.2015  ,32.152  ,10.073
13616  ,0.000e+000  ,1.2  ,32.054  ,10.261
13617  ,0.000e+000  ,2.5  ,30  ,10
13618  ,0.000e+000  ,2.5  ,30  ,7.5
13619  ,0.000e+000  ,-2.5  ,30  ,12.5
13620  ,0.000e+000  ,-2.5  ,30  ,10
13621  ,0.000e+000  ,-3.8805E-008  ,30  ,12.5
13622  ,0.000e+000  ,-1.2015  ,32.152  ,7.5733
13623  ,0.000e+000  ,1.6751  ,31.675  ,4.1846
13624  ,0.000e+000  ,-0.89633  ,32.951  ,4.5847
13625  ,0.000e+000  ,1.2  ,32.054  ,7.7609
13626  ,0.000e+000  ,2.5  ,30  ,5
13627  ,0.000e+000  ,-2.5  ,30  ,7.5
13628  ,0.000e+000  ,-2.5  ,30  ,5
13629  ,0.000e+000  ,-3.8805E-008  ,30  ,7.5
13630  ,0.000e+000  ,-43.665  ,31.7  ,48.272
13631  ,0.000e+000  ,-45.885  ,31.614  ,48.262
13632  ,0.000e+000  ,-47.5  ,32.5  ,50
13633  ,0.000e+000  ,-45  ,32.5  ,50
13634  ,0.000e+000  ,-45  ,30  ,47.5
13635  ,0.000e+000  ,-42.5  ,30  ,47.5
13636  ,0.000e+000  ,-41.165  ,31.7  ,48.272
13637  ,0.000e+000  ,-38.835  ,31.728  ,48.3
13638  ,0.000e+000  ,-42.5  ,32.5  ,50
13639  ,0.000e+000  ,-40  ,32.5  ,50
13640  ,0.000e+000  ,-40  ,30  ,47.5
13641  ,0.000e+000  ,-37.5  ,30  ,47.5
13642  ,0.000e+000  ,-42.5  ,30  ,50
13643  ,0.000e+000  ,-36.335  ,31.728  ,48.3
13644  ,0.000e+000  ,-33.665  ,31.7  ,48.272
13645  ,0.000e+000  ,-37.5  ,32.5  ,50
13646  ,0.000e+000  ,-35  ,32.5  ,50
13647  ,0.000e+000  ,-35  ,30  ,47.5
13648  ,0.000e+000  ,-32.5  ,30  ,47.5
13649  ,0.000e+000  ,-37.5  ,30  ,50
13650  ,0.000e+000  ,-28.874  ,31.734  ,48.307
13651  ,0.000e+000  ,-31.165  ,31.7  ,48.272
13652  ,0.000e+000  ,-32.5  ,32.5  ,50
13653  ,0.000e+000  ,-30  ,32.5  ,50
13654  ,0.000e+000  ,-30  ,30  ,47.5
13655  ,0.000e+000  ,-27.5  ,30  ,47.5
13656  ,0.000e+000  ,-32.5  ,30  ,50
13657  ,0.000e+000  ,-26.374  ,31.734  ,48.307
13658  ,0.000e+000  ,-23.441  ,31.69  ,48.276
13659  ,0.000e+000  ,-27.5  ,32.5  ,50
13660  ,0.000e+000  ,-25  ,32.5  ,50
13661  ,0.000e+000  ,-25  ,30  ,47.5
13662  ,0.000e+000  ,-22.5  ,30  ,47.5
13663  ,0.000e+000  ,-27.5  ,30  ,50
13664  ,0.000e+000  ,-20.941  ,31.69  ,48.276
13665  ,0.000e+000  ,-19.021  ,32.327  ,48.231
13666  ,0.000e+000  ,-22.5  ,32.5  ,50
13667  ,0.000e+000  ,-20  ,32.5  ,50
13668  ,0.000e+000  ,-20  ,30  ,47.5
13669  ,0.000e+000  ,-17.5  ,30  ,47.5
13670  ,0.000e+000  ,-22.5  ,30  ,50
13671  ,0.000e+000  ,-16.521  ,32.327  ,48.231
13672  ,0.000e+000  ,-13.847  ,31.434  ,48.421
13673  ,0.000e+000  ,-17.5  ,32.5  ,50
13674  ,0.000e+000  ,-15  ,32.5  ,50
13675  ,0.000e+000  ,-15  ,30  ,47.5
13676  ,0.000e+000  ,-12.5  ,30  ,47.5
13677  ,0.000e+000  ,-17.5  ,30  ,50
13678  ,0.000e+000  ,-11.347  ,31.434  ,48.421
13679  ,0.000e+000  ,-9.1006  ,33.221  ,47.991
13680  ,0.000e+000  ,-12.5  ,32.5  ,50
13681  ,0.000e+000  ,-7.5  ,32.5  ,50
13682  ,0.000e+000  ,-10  ,30  ,47.5
13683  ,0.000e+000  ,-7.5  ,30  ,47.5
13684  ,0.000e+000  ,-12.5  ,30  ,50
13685  ,0.000e+000  ,-3.6195  ,31.563  ,48.619
13686  ,0.000e+000  ,-6.6006  ,33.221  ,47.991
13687  ,0.000e+000  ,-5  ,32.5  ,50
13688  ,0.000e+000  ,-2.5  ,32.5  ,50
13689  ,0.000e+000  ,-5  ,30  ,47.5
13690  ,0.000e+000  ,-2.5  ,30  ,47.5
13691  ,0.000e+000  ,-7.5  ,30  ,50
13692  ,0.000e+000  ,-1.1195  ,31.563  ,48.619
13693  ,0.000e+000  ,0.87309  ,31.669  ,48.298
13694  ,0.000e+000  ,2.5  ,32.5  ,50
13695  ,0.000e+000  ,-2.6021E-015  ,32.5  ,50
13696  ,0.000e+000  ,2.5  ,30  ,47.5
13697  ,0.000e+000  ,-5.2042E-015  ,30  ,47.5
13698  ,0.000e+000  ,-2.5  ,30  ,50
13699  ,0.000e+000  ,3.3731  ,31.669  ,48.298
13700  ,0.000e+000  ,5  ,32.5  ,50
13701  ,0.000e+000  ,7.5  ,30  ,47.5
13702  ,0.000e+000  ,5  ,30  ,47.5
13703  ,0.000e+000  ,2.5  ,30  ,50
13704  ,0.000e+000  ,10.785  ,32.217  ,47.622
13705  ,0.000e+000  ,12.5  ,32.5  ,50
13706  ,0.000e+000  ,7.5  ,32.5  ,50
13707  ,0.000e+000  ,12.5  ,30  ,47.5
13708  ,0.000e+000  ,10  ,30  ,47.5
13709  ,0.000e+000  ,7.5  ,30  ,50
13710  ,0.000e+000  ,16.624  ,31.105  ,48.378
